,bathrooms,bedrooms,floors,grade,price,sqft_above,sqft_basement,sqft_living,sqft_lot
461,2.25,3,2.0,8,348000.0,2570,0.0,2570,8491
462,2.0,3,2.0,7,230000.0,1510,0.0,1510,3413
463,2.25,4,2.0,9,359500.0,2390,0.0,2390,11250
464,1.0,3,1.0,6,330000.0,980,0.0,980,7000
465,0.75,1,1.0,4,80000.0,430,0.0,430,5050
466,1.75,3,1.0,7,465000.0,1480,0.0,1480,6360
467,2.5,4,2.0,8,325000.0,1850,0.0,1850,7324
468,2.0,3,1.0,7,340500.0,1920,350.0,2270,28025
469,2.5,3,2.0,8,342500.0,1810,0.0,1810,5192
471,4.25,3,2.0,10,868700.0,3840,0.0,3840,6161
472,2.75,4,2.0,9,1200000.0,3130,980.0,4110,8400
473,3.25,4,2.0,11,1150000.0,3150,1040.0,4190,10259
474,2.75,4,2.0,9,859900.0,3390,0.0,3390,6298
475,2.25,4,2.0,7,520000.0,1890,0.0,1890,3006
476,2.5,3,2.0,9,460000.0,1080,530.0,1610,2527
477,1.5,3,1.0,7,438924.0,850,200.0,1050,4590
478,1.0,2,1.0,5,315000.0,630,0.0,630,6550
479,2.75,4,1.0,8,590000.0,1780,1130.0,2910,10650
480,1.75,4,1.0,7,378500.0,850,850.0,1700,8640
481,2.5,3,2.0,9,328500.0,1950,0.0,1950,8130
482,3.0,3,2.0,8,849950.0,2990,0.0,2990,9773
483,1.5,3,1.0,7,525000.0,900,450.0,1350,6000
485,2.5,4,1.0,8,295000.0,1460,700.0,2160,7725
486,3.5,6,2.0,11,1070000.0,3860,1000.0,4860,11793
487,2.0,2,1.0,6,207950.0,890,0.0,890,5000
488,2.75,4,2.0,9,699900.0,2810,0.0,2810,7302
489,2.5,5,2.0,8,1280000.0,3400,0.0,3400,9500
490,1.5,4,1.0,7,452000.0,960,620.0,1580,7350
491,2.0,3,1.0,7,370000.0,1680,0.0,1680,5036
492,1.75,3,1.0,7,232000.0,1300,0.0,1300,11230
493,2.5,5,2.0,7,669950.0,2380,440.0,2820,14062
494,2.0,3,1.0,7,397500.0,1070,440.0,1510,6710
495,2.5,2,2.0,8,490000.0,870,360.0,1230,1391
497,2.75,3,1.0,7,299000.0,1610,1470.0,3080,19635
498,1.5,2,1.5,7,625000.0,1190,300.0,1490,5750
499,2.5,3,2.0,7,437500.0,2120,0.0,2120,4500
500,2.5,4,2.0,9,650000.0,3180,0.0,3180,5438
501,1.0,2,1.0,7,475000.0,860,630.0,1490,3825
502,2.0,3,1.0,8,342000.0,1930,0.0,1930,11947
503,2.5,4,2.0,10,1200000.0,2770,0.0,2770,7800
504,1.5,3,1.0,7,280000.0,1670,0.0,1670,11610
505,1.75,2,1.0,7,240000.0,1330,0.0,1330,7200
506,1.0,3,1.5,7,529000.0,1210,0.0,1210,3328
507,1.0,3,1.0,7,442000.0,1030,160.0,1190,5100
508,1.0,2,1.0,7,615000.0,820,0.0,1540,6872
509,3.75,4,2.0,10,1490000.0,4030,0.0,4030,10800
510,1.75,4,1.0,8,585000.0,1580,850.0,2430,7559
511,2.5,4,2.0,8,480000.0,2600,0.0,2600,7787
512,3.5,5,2.0,9,1100000.0,4410,0.0,4410,57063
513,1.0,4,1.5,7,290000.0,1330,0.0,1330,8184
514,1.75,3,1.0,7,615000.0,950,950.0,1900,5000
515,1.0,2,1.0,7,300000.0,1100,0.0,1100,7680
516,1.0,3,1.5,6,308000.0,1580,400.0,1980,39150
517,2.5,3,2.0,9,750000.0,2400,0.0,2400,7745
518,2.25,4,2.5,9,2250000.0,3390,1370.0,4760,8036
520,1.0,3,1.0,6,288000.0,1190,0.0,1190,7560
522,3.0,5,1.0,8,515000.0,1520,1010.0,2530,5105
523,1.5,4,1.0,5,235000.0,1690,0.0,1690,11054
524,1.0,2,1.0,6,275000.0,940,0.0,940,5000
525,2.0,2,1.0,7,727500.0,1240,0.0,1240,9119
526,2.5,4,2.0,7,650000.0,3040,0.0,3040,6587
528,1.0,4,1.5,6,365000.0,1590,0.0,1590,7085
529,1.75,3,1.0,9,662000.0,2500,0.0,2500,36947
530,2.5,3,1.0,7,270500.0,1320,460.0,1780,7848
531,1.5,2,2.0,7,200000.0,1360,0.0,1360,1898
532,3.25,4,2.0,10,970000.0,4740,0.0,4740,76230
533,1.5,3,1.0,7,160000.0,1010,0.0,1010,9600
534,1.0,3,1.0,6,204000.0,1040,0.0,1040,7405
535,2.25,3,2.0,7,358000.0,1610,0.0,1610,6655
536,1.75,4,1.0,7,452000.0,1570,0.0,1570,8268
537,2.0,2,1.0,7,595000.0,1010,500.0,1510,4000
538,2.0,3,1.0,7,249000.0,1360,0.0,1360,6082
539,2.5,4,2.0,8,346900.0,1970,0.0,1970,5106
540,2.5,3,2.0,12,2130000.0,5403,0.0,5403,24069
541,2.5,4,2.0,7,280000.0,1560,0.0,1560,4350
542,1.75,4,1.0,8,318888.0,2270,50.0,2320,12000
543,2.25,3,1.0,8,530000.0,2120,0.0,2120,40518
544,2.25,3,2.0,8,375000.0,2120,0.0,2120,18500
545,2.5,4,2.0,11,910000.0,3350,0.0,3350,29242
546,2.5,4,2.0,10,782000.0,2380,0.0,2380,9614
547,2.0,2,2.0,9,259950.0,720,350.0,1070,649
548,2.75,4,1.0,7,315000.0,1560,740.0,2300,18360
549,1.0,2,1.0,6,215000.0,1320,0.0,1320,8865
550,1.75,3,1.0,7,705000.0,1140,1040.0,2180,10221
551,3.0,3,2.0,10,1450000.0,3580,800.0,4380,6320
552,1.75,3,2.0,7,451000.0,1790,0.0,1790,9813
553,1.0,2,1.0,6,261000.0,750,0.0,750,8125
554,1.5,3,1.0,7,396000.0,1300,0.0,1300,8280
555,2.5,4,2.0,9,725000.0,2990,0.0,2990,29170
557,1.0,4,1.5,7,238000.0,1400,0.0,1400,7242
558,1.75,6,2.0,8,750000.0,2750,0.0,2750,9563
559,2.5,4,2.0,7,331500.0,2050,0.0,2050,10271
560,3.0,4,1.0,7,460000.0,1410,820.0,2230,108900
562,2.5,3,2.0,9,880000.0,2870,0.0,2870,5163
563,2.5,4,2.0,10,863000.0,4120,0.0,4120,22370
564,1.75,3,1.0,7,638700.0,1370,710.0,2080,9162
565,2.5,3,2.0,7,435000.0,1840,0.0,1840,5680
566,1.0,3,1.5,6,260000.0,1180,0.0,1180,5350
567,2.75,5,1.5,7,671500.0,1530,630.0,2160,4000
568,1.0,3,1.5,8,610000.0,1180,0.0,1180,3400
569,0.75,2,1.0,6,405000.0,870,290.0,1160,15029
570,2.5,4,2.0,7,338900.0,1830,0.0,1830,5612
571,4.0,4,2.0,10,720000.0,3200,0.0,3200,7708
572,3.0,5,1.5,7,442000.0,1760,800.0,2560,5445
573,2.75,5,1.5,8,650000.0,2550,0.0,2550,5040
574,1.75,3,1.0,7,263500.0,1040,290.0,1330,9917
575,1.0,2,1.0,7,300000.0,1220,0.0,1220,75794
576,2.5,3,2.0,7,266000.0,1805,0.0,1805,3402
577,4.0,4,2.5,9,930000.0,4150,1900.0,6050,84942
578,2.5,4,2.0,8,530000.0,2320,0.0,2320,5493
579,1.0,3,1.0,6,180000.0,1384,0.0,1384,8960
580,2.5,3,2.0,9,619000.0,2720,0.0,2720,6439
581,1.5,3,1.0,7,264000.0,1820,0.0,1820,10608
582,2.25,2,1.5,7,730000.0,1530,600.0,2130,4920
583,2.25,4,2.0,7,439000.0,2060,0.0,2060,10070
584,1.75,4,1.0,7,268500.0,1080,340.0,1420,7500
585,1.75,3,1.0,7,330000.0,1510,0.0,1510,15744
587,2.5,3,2.0,11,900000.0,3180,0.0,3180,12600
588,2.25,3,2.0,8,370000.0,2110,0.0,2110,13300
589,2.0,3,1.5,8,685000.0,1330,730.0,2060,2900
591,1.75,3,1.0,7,265000.0,1820,0.0,1820,32666
592,2.5,3,2.0,8,290000.0,1610,0.0,1610,2937
593,2.5,4,2.0,7,296000.0,1780,0.0,1780,3600
594,2.5,4,2.0,7,360000.0,1840,0.0,1840,9611
595,1.75,3,1.0,7,240500.0,990,470.0,1460,10584
596,2.5,2,2.0,8,372500.0,1400,0.0,1400,2958
597,2.5,3,2.0,9,595000.0,3370,0.0,3370,14402
598,3.0,4,2.0,9,515000.0,3590,0.0,3590,8249
599,2.25,4,2.0,9,1220000.0,3200,0.0,3200,15367
600,1.75,2,1.0,8,507000.0,1670,0.0,1670,6460
601,2.0,4,1.0,9,399950.0,2420,0.0,2420,31465
602,1.75,3,2.0,7,185000.0,1430,0.0,1430,10816
603,1.75,3,1.0,7,460000.0,1440,0.0,1440,7070
604,2.25,3,2.0,7,435500.0,1450,0.0,1450,4789
605,2.75,4,1.0,8,469000.0,2100,1450.0,3550,13938
606,3.0,2,2.0,8,531000.0,1110,160.0,1270,1175
607,1.0,2,1.0,7,443500.0,940,0.0,940,6804
608,2.0,3,1.0,7,223000.0,1300,370.0,1670,6824
609,3.5,4,2.0,8,590000.0,2400,700.0,3100,15842
610,2.5,2,3.0,7,340000.0,1100,0.0,1100,1760
611,2.0,3,1.0,8,650000.0,1230,640.0,1870,3388
612,2.5,3,2.0,8,533600.0,1930,0.0,1930,5080
613,2.75,3,2.0,9,695000.0,2540,0.0,2540,4694
614,1.75,3,1.5,7,242000.0,1280,0.0,1280,7524
615,2.25,3,1.0,7,425000.0,1280,540.0,1820,8814
616,2.25,3,2.0,7,525000.0,1490,0.0,1490,9414
617,2.5,3,2.0,8,485000.0,1880,0.0,1880,5502
618,1.0,3,1.0,7,175000.0,1250,0.0,1250,9775
619,2.0,3,1.0,8,210000.0,1440,0.0,1440,7210
620,2.5,3,2.0,7,260000.0,1920,0.0,1920,7415
621,2.5,3,1.0,7,577000.0,1330,730.0,2060,5750
622,1.5,3,1.0,7,200000.0,1210,0.0,1210,10588
623,1.75,2,1.0,7,605000.0,940,820.0,1760,5000
624,1.0,3,1.0,6,325000.0,990,0.0,990,6750
625,1.0,3,1.0,6,289500.0,820,140.0,960,6400
626,2.5,3,3.0,9,559950.0,1660,0.0,1660,1458
627,1.75,3,1.0,8,1040000.0,1330,570.0,1900,9375
628,2.25,3,1.0,7,543500.0,990,280.0,1270,2790
629,2.25,4,2.0,9,480000.0,3250,0.0,3250,34293
630,1.0,3,1.0,6,218000.0,960,0.0,960,9633
632,1.75,3,1.0,7,426700.0,1600,480.0,2080,7700
633,2.5,3,1.0,8,650000.0,2130,0.0,2690,11575
634,1.0,2,1.0,7,542000.0,770,120.0,890,3060
635,1.75,3,1.0,7,415000.0,1070,0.0,1070,8000
636,1.0,3,1.0,6,214000.0,1200,0.0,1200,8316
637,1.5,3,2.0,7,245000.0,1360,0.0,1360,8910
638,2.0,3,1.0,8,314500.0,2050,0.0,2050,13303
639,1.5,3,2.0,9,1120000.0,2000,1000.0,3000,5750
640,2.0,2,1.0,7,378000.0,800,500.0,1300,3850
641,2.5,4,1.0,7,305000.0,1340,910.0,2250,9091
642,2.75,5,1.0,8,595000.0,1980,1760.0,3740,6750
643,2.5,3,3.0,9,729500.0,1530,130.0,1660,1091
644,2.5,3,2.0,7,430000.0,2360,0.0,2360,6699
645,1.75,3,1.0,7,240000.0,1150,0.0,1760,6500
646,1.75,3,1.5,7,545000.0,1680,0.0,1680,6200
647,1.75,3,1.0,7,530000.0,870,450.0,1320,2500
648,1.0,1,1.0,6,157000.0,870,0.0,870,26326
649,1.0,4,1.5,6,425000.0,1260,0.0,1260,7645
650,1.0,3,1.0,6,220000.0,1000,0.0,1000,6020
651,1.75,4,1.0,8,521000.0,1550,470.0,2020,36400
652,1.0,3,1.0,7,325000.0,1120,800.0,1920,6862
653,2.0,3,1.5,7,597500.0,1380,770.0,2150,5400
654,2.5,3,2.0,7,337000.0,1470,0.0,1470,3976
655,2.5,3,2.0,10,1000000.0,3180,0.0,3180,10492
656,2.5,3,1.0,8,3070000.0,2330,1600.0,3930,55867
657,1.0,3,1.0,6,495000.0,990,0.0,990,6000
658,3.5,4,2.0,8,748000.0,1970,800.0,2770,3330
659,1.5,3,1.0,7,888000.0,1250,0.0,1250,8710
660,1.75,3,1.0,7,269900.0,1140,0.0,1140,22267
661,2.5,4,1.0,7,496500.0,1550,700.0,2250,14440
662,2.5,3,2.0,7,475000.0,1640,0.0,1640,5097
663,1.5,3,3.0,7,312000.0,1255,0.0,1255,1374
664,1.0,3,1.0,7,323000.0,1290,0.0,1290,12231
665,1.75,3,1.0,7,331000.0,1300,0.0,1300,9079
666,1.5,3,3.0,8,306000.0,1220,0.0,1220,1086
667,2.5,4,3.0,8,655000.0,2630,0.0,2630,4000
668,1.5,3,1.0,8,290000.0,1950,0.0,1950,15954
669,3.25,4,2.0,9,1250000.0,2360,800.0,3160,5000
670,1.75,3,1.0,7,460000.0,860,690.0,1550,4708
671,2.5,4,1.0,7,435000.0,850,0.0,1700,6380
672,2.75,4,1.0,8,664000.0,1630,880.0,2510,11880
673,1.75,4,2.0,8,865000.0,1800,0.0,1800,4180
674,1.75,3,1.0,8,385000.0,1200,600.0,1800,18000
675,2.25,3,1.0,7,497000.0,1350,520.0,1870,9315
676,1.0,2,1.0,7,280000.0,1010,0.0,1010,3000
677,1.5,2,1.0,6,188000.0,1120,0.0,1120,17487
678,1.0,3,1.0,8,478500.0,1200,890.0,2090,4755
679,3.5,4,2.0,11,1150000.0,4370,0.0,4370,18361
680,2.0,3,1.0,7,222000.0,970,470.0,1440,7187
682,2.5,4,2.0,10,609900.0,3190,0.0,3190,7399
683,3.5,4,2.0,7,413000.0,1750,630.0,2380,5809
684,1.0,4,1.5,7,400000.0,1420,0.0,1420,4875
685,2.75,5,2.0,9,802541.0,2990,0.0,2990,6768
686,2.5,3,2.0,8,320000.0,2680,0.0,2680,7757
687,2.5,4,2.0,7,507000.0,2730,0.0,2730,7649
688,1.0,3,1.0,6,387500.0,1220,0.0,1220,8329
689,1.0,3,1.0,7,396000.0,1500,0.0,1500,12616
690,1.75,3,1.0,8,373000.0,1430,400.0,1830,11788
691,2.5,5,2.0,10,1480000.0,4570,0.0,4570,19252
692,2.25,4,2.0,8,359900.0,2470,0.0,2470,7698
693,1.0,2,1.0,6,410000.0,670,130.0,800,4342
694,2.5,4,2.0,9,690000.0,2900,0.0,2900,23488
695,2.0,3,1.0,7,245000.0,1410,0.0,1410,5760
696,2.5,5,1.0,8,700000.0,1610,1220.0,2830,25958
697,1.75,4,1.0,7,268000.0,1100,580.0,1680,9966
698,1.75,3,1.0,7,225000.0,920,840.0,1760,26055
699,2.25,4,2.0,8,980000.0,2240,0.0,2240,11034
700,1.0,2,1.5,5,795000.0,1380,0.0,1380,5000
701,1.0,2,1.0,6,195000.0,820,0.0,820,5100
702,2.0,4,1.0,6,480000.0,1730,450.0,2180,10575
703,2.0,4,1.0,7,485000.0,1100,300.0,1400,3600
704,1.0,2,1.0,5,130000.0,880,0.0,880,9000
705,1.0,2,1.0,6,325000.0,1060,0.0,1060,5703
706,1.75,3,1.0,7,440000.0,1530,0.0,1530,7245
707,1.75,4,1.0,8,550000.0,1460,1020.0,2480,14782
708,1.75,3,1.0,6,310000.0,1490,0.0,1490,7150
709,2.5,3,2.0,9,530000.0,3260,400.0,3660,39478
710,2.5,4,2.0,8,390000.0,2340,0.0,2340,8548
711,1.75,3,1.0,7,243000.0,1450,0.0,1450,12125
712,2.5,4,2.0,9,639000.0,2210,0.0,2210,9875
713,1.0,4,1.0,7,215000.0,1130,0.0,1130,7400
714,1.75,5,1.0,7,405000.0,1100,450.0,1550,10500
715,1.75,4,1.0,7,250000.0,1010,700.0,1710,7140
716,1.5,3,1.0,7,405500.0,1010,0.0,1010,8108
719,2.0,3,1.0,7,267000.0,1300,0.0,1300,9644
720,2.5,3,2.0,7,289950.0,1670,0.0,1670,6186
721,1.0,2,1.0,7,565000.0,960,0.0,960,4080
722,3.25,4,2.0,12,1580000.0,4670,0.0,4670,51836
723,2.5,3,2.0,8,636000.0,1770,370.0,2140,2770
724,3.0,5,1.0,8,350000.0,1550,970.0,2520,5500
725,1.5,3,1.0,7,320000.0,1130,520.0,1650,9380
726,1.75,2,1.0,8,210000.0,1440,0.0,1440,5680
727,1.0,2,1.0,7,245000.0,1050,0.0,1050,5900
728,1.75,3,1.0,7,328000.0,1130,340.0,1470,7650
729,2.25,4,2.0,11,985000.0,4230,0.0,4230,37769
730,1.75,3,1.0,8,501000.0,1370,600.0,1970,7972
731,2.25,3,2.0,7,315000.0,1540,0.0,1540,17424
732,2.75,3,2.0,8,403000.0,2090,0.0,2090,8354
733,2.0,3,2.0,8,550000.0,2110,270.0,2380,17950
734,2.5,4,2.0,9,347500.0,2156,0.0,2156,3562
735,2.25,4,2.0,8,365000.0,2070,0.0,2070,8893
736,1.0,3,1.0,8,588000.0,1270,640.0,1910,8167
737,1.75,3,1.0,8,605000.0,1260,660.0,1920,7400
738,3.25,3,2.0,9,1300000.0,2290,1110.0,3400,5979
739,2.0,3,1.0,7,233000.0,1400,0.0,1400,9177
740,2.5,4,2.0,8,360000.0,2210,0.0,2210,17715
741,1.75,2,1.0,6,459000.0,1020,150.0,1170,4887
742,2.0,3,1.0,9,740000.0,2100,0.0,2100,72745
743,1.0,3,1.0,7,305000.0,1160,0.0,1160,9750
744,1.0,3,1.0,6,395000.0,900,600.0,1500,4000
745,2.5,4,2.0,8,560000.0,2940,0.0,2940,6000
746,1.75,4,1.0,7,650000.0,1300,710.0,2010,5070
747,2.5,3,2.0,7,449950.0,2170,0.0,2170,4912
748,1.5,3,1.0,7,517500.0,1250,180.0,1430,5200
749,1.5,4,1.0,7,435000.0,1070,440.0,1510,6460
750,1.0,3,1.0,6,329999.0,800,350.0,1150,6908
751,1.75,3,1.0,8,950000.0,1140,1010.0,2150,4200
752,1.0,3,1.0,7,447000.0,1230,140.0,1370,6001
753,2.5,2,1.0,8,699800.0,2380,0.0,2380,6600
755,1.75,3,1.0,7,316500.0,1070,0.0,1600,14250
756,3.5,5,1.0,9,942500.0,2030,1720.0,3750,9612
757,2.25,2,2.0,10,1310000.0,2910,1040.0,3950,3938
758,2.25,4,1.0,9,856600.0,2400,0.0,2400,13430
759,1.5,5,2.5,8,405600.0,2830,0.0,2830,4000
760,2.5,4,2.0,8,565000.0,2440,0.0,2440,22594
761,2.25,3,2.0,8,400000.0,1050,140.0,1190,1149
763,2.75,4,2.0,7,374950.0,2730,0.0,2730,4683
764,2.75,3,1.0,7,405300.0,1610,780.0,2390,7939
765,2.25,3,2.0,8,560000.0,2060,0.0,2060,31400
766,2.25,4,1.0,8,824000.0,1290,1200.0,2490,9864
767,1.75,3,1.0,7,260000.0,1100,0.0,1100,10968
768,2.5,4,1.0,8,760000.0,1470,960.0,2430,6099
769,2.5,3,2.0,10,405000.0,2360,810.0,3170,12750
770,2.5,4,2.0,8,429900.0,2640,0.0,2640,8625
771,1.5,3,1.0,7,341500.0,1130,0.0,1130,7223
772,2.0,5,1.5,7,465250.0,1940,0.0,1940,7642
774,1.0,3,1.0,7,390000.0,1200,0.0,1200,10800
775,2.25,3,1.0,8,420000.0,1000,1000.0,2000,8030
776,2.5,3,2.0,8,269950.0,1730,160.0,1890,4838
777,2.0,4,1.0,7,493000.0,1060,850.0,1910,2874
778,2.5,4,2.0,9,370000.0,2710,0.0,2710,5880
779,4.25,5,1.5,10,2250000.0,3100,1760.0,4860,9453
780,1.0,3,1.0,7,305000.0,1250,0.0,1250,23680
781,1.75,3,1.5,6,400000.0,970,620.0,1590,8219
782,1.5,3,2.0,8,320000.0,1050,190.0,1240,1221
783,1.0,4,2.0,7,715000.0,2000,0.0,2000,4800
784,2.75,6,1.5,8,650000.0,3610,0.0,3610,10003
785,1.75,5,1.0,8,218000.0,1930,0.0,1930,8040
786,1.0,2,1.0,7,500000.0,1280,0.0,1280,5400
787,2.0,4,1.0,7,460000.0,2090,0.0,2090,40419
788,1.5,3,1.0,7,232500.0,1140,800.0,1940,9887
789,2.5,3,2.0,7,408200.0,1800,0.0,1800,5761
790,1.75,3,1.0,7,522000.0,1400,330.0,1730,8400
791,2.5,4,2.0,9,675000.0,2810,0.0,2810,11120
792,3.5,4,1.0,11,1360000.0,2260,1290.0,3550,11000
793,1.0,4,1.5,6,249950.0,1330,0.0,1330,7980
794,1.0,2,1.0,6,210000.0,750,0.0,750,34133
795,1.0,4,1.0,7,429950.0,1090,670.0,1760,7216
796,2.5,4,2.0,9,737500.0,3200,0.0,3200,36276
797,2.0,4,1.0,8,710000.0,1740,0.0,1740,9000
798,2.5,3,2.0,8,470000.0,2100,0.0,2100,4700
799,3.5,4,1.0,12,1100000.0,4270,0.0,4270,40097
800,2.0,3,1.5,7,650000.0,1340,0.0,1340,2720
801,2.5,4,1.0,9,1220000.0,1680,1510.0,3190,8684
802,2.5,3,2.0,8,422120.0,1630,0.0,1630,4534
803,2.5,5,2.0,9,625000.0,2990,0.0,2990,15085
804,1.0,4,1.5,6,385200.0,1550,0.0,1550,7740
805,2.25,3,2.0,8,500000.0,1690,0.0,1690,4964
806,2.25,4,2.0,8,308000.0,1960,0.0,1960,12243
807,2.75,3,1.0,8,565000.0,1360,1030.0,2390,9966
808,2.5,3,2.0,7,581000.0,2600,0.0,2600,4438
809,2.0,3,1.0,8,361000.0,1950,0.0,1950,8698
810,1.0,3,1.0,7,345000.0,1250,0.0,1250,7210
811,2.25,2,2.0,8,419000.0,840,340.0,1180,1253
812,2.5,3,2.0,7,347000.0,1680,0.0,1680,4308
813,2.25,4,2.0,9,625000.0,2220,0.0,2220,36085
814,4.25,4,2.0,11,2400000.0,3090,1800.0,4890,15188
815,3.25,3,2.5,8,379000.0,2660,0.0,2660,17852
816,1.5,3,2.0,7,310000.0,1150,0.0,1150,3323
817,2.0,2,1.0,6,250000.0,1130,0.0,1130,5500
818,2.75,5,2.0,9,682000.0,2760,0.0,2760,5000
819,2.0,3,1.0,7,246500.0,1430,0.0,1430,8919
820,1.0,3,1.5,5,325000.0,1490,0.0,1490,57381
821,2.5,4,2.0,8,310950.0,2030,0.0,2030,4997
822,2.0,3,2.0,9,1100000.0,1890,1120.0,3010,5000
823,1.0,3,1.0,7,287500.0,1130,680.0,1810,7200
824,1.0,3,1.0,7,431000.0,1130,680.0,1810,7200
825,1.0,3,1.0,6,226000.0,970,0.0,970,5000
826,1.75,3,1.5,7,825000.0,1510,500.0,2010,3090
827,1.0,4,1.5,6,175000.0,1300,0.0,1300,6030
828,1.5,3,1.0,7,465750.0,1260,0.0,1260,10350
829,2.25,4,2.0,8,659000.0,2610,0.0,2610,24931
830,1.75,3,1.0,8,595000.0,1110,800.0,1910,5753
831,2.25,3,2.0,8,350000.0,1780,0.0,1780,16290
832,2.25,4,1.0,8,270000.0,1900,0.0,1900,8600
833,2.25,6,1.0,7,662500.0,1340,1110.0,2450,25600
834,1.75,3,1.0,5,249900.0,1380,0.0,1380,14000
835,1.75,3,1.0,7,324500.0,1230,690.0,1920,11340
836,1.75,2,1.0,8,430000.0,1350,0.0,1350,4003
837,1.75,2,1.0,8,419950.0,1350,0.0,1350,4003
838,1.75,4,1.0,8,285000.0,1290,1220.0,2510,7440
839,2.5,4,2.0,8,332000.0,2470,0.0,2470,7780
840,1.75,4,1.0,7,282000.0,960,700.0,1660,10725
841,1.0,3,1.0,7,320000.0,940,400.0,1340,5175
843,2.25,3,2.0,8,330000.0,2300,0.0,2300,35287
844,3.5,4,3.0,8,456500.0,2000,0.0,2000,2309
845,2.25,3,1.0,8,352000.0,1640,0.0,1640,11050
846,2.0,4,1.5,7,664000.0,1530,0.0,1530,4080
847,1.75,3,1.0,9,628000.0,2190,1810.0,4000,11894
848,1.75,3,1.0,7,512000.0,1080,530.0,1610,12555
849,2.0,3,1.0,7,254000.0,1450,620.0,2070,9000
850,2.5,4,2.0,8,535800.0,1900,0.0,1900,5790
852,2.5,3,2.0,8,438000.0,1180,340.0,1520,1304
853,1.75,4,1.0,7,450000.0,1750,640.0,2390,23899
854,2.75,5,2.0,8,327000.0,2400,0.0,2400,8050
855,2.5,4,2.0,7,370500.0,1790,0.0,1790,6120
856,2.5,3,2.0,7,265000.0,1720,0.0,1720,6271
857,2.75,4,1.0,8,450000.0,1800,1180.0,2980,13260
859,1.75,3,1.0,7,166600.0,1150,0.0,1150,8690
860,0.75,1,1.0,5,245000.0,380,0.0,380,15000
861,1.0,3,1.0,7,565000.0,910,0.0,910,5212
862,1.75,3,1.0,8,539900.0,1230,420.0,1650,10150
863,3.5,3,2.0,10,910000.0,2480,0.0,2480,3200
864,2.5,4,2.0,8,280000.0,2050,0.0,2050,7416
865,2.25,3,2.0,7,275000.0,1420,0.0,1420,8549
866,2.5,3,2.0,7,467000.0,3460,0.0,3460,6590
867,2.5,3,2.0,8,457500.0,1500,0.0,1500,4445
868,1.0,2,1.0,7,381156.0,1320,0.0,1320,3090
869,2.5,5,1.0,8,289999.0,1220,960.0,2180,8240
870,1.75,3,1.0,7,642450.0,1230,600.0,1830,4160
871,2.25,3,1.0,7,469950.0,1220,400.0,1620,8701
872,2.0,3,1.0,8,795000.0,1460,1460.0,2920,13650
873,2.5,4,2.0,10,785000.0,3300,0.0,3300,10514
874,2.25,3,2.0,10,860000.0,3060,0.0,3060,12095
875,1.0,3,1.0,7,147500.0,1530,0.0,1530,8498
876,2.0,3,1.0,7,390000.0,1410,500.0,1910,11576
877,1.0,3,1.0,7,229000.0,1020,0.0,1020,8100
878,1.0,3,1.0,6,185000.0,1150,0.0,1150,8100
879,1.5,3,1.0,7,414900.0,870,390.0,1260,9570
880,2.0,4,1.0,6,200000.0,920,1000.0,1920,4822
881,2.25,4,1.0,8,225000.0,1800,0.0,1800,9350
882,1.75,3,2.0,7,720000.0,1360,680.0,2040,4000
883,2.5,4,2.0,8,930000.0,1430,770.0,2200,4000
884,2.5,5,1.0,7,1270000.0,2160,1040.0,3200,17204
885,3.25,5,2.0,7,700000.0,1780,620.0,2400,3118
886,1.5,2,3.0,7,466000.0,1140,0.0,1140,1058
887,1.5,3,1.0,7,374000.0,1330,0.0,1330,10640
888,2.5,3,2.0,8,480000.0,1940,0.0,1940,10035
889,2.5,3,2.0,9,740000.0,3000,0.0,3000,25341
891,2.5,4,2.0,8,395000.0,2910,0.0,2910,5000
892,1.0,2,1.0,6,340000.0,1090,0.0,1090,6771
893,2.0,3,2.0,7,209000.0,1020,210.0,1230,1340
894,2.5,5,1.5,7,431650.0,1710,0.0,1710,7700
895,2.5,5,1.0,9,980000.0,1780,1380.0,3160,11470
896,2.5,3,2.0,9,660000.0,2680,0.0,2680,28243
897,2.25,4,2.0,8,730000.0,1840,350.0,2190,9009
898,1.75,3,1.0,7,291500.0,1260,0.0,1260,9600
899,3.5,4,2.0,9,905000.0,2340,630.0,2970,14486
900,2.5,4,1.5,10,800000.0,2570,0.0,2570,50308
901,3.5,4,1.0,9,839900.0,2560,1250.0,3810,13592
902,1.5,1,2.0,8,200000.0,950,60.0,1010,1157
903,2.0,3,1.0,7,300000.0,1080,400.0,1480,6698
904,1.75,3,1.5,7,530000.0,1250,0.0,1250,6041
905,2.25,3,2.0,7,314950.0,1654,0.0,1654,8479
906,1.75,3,1.0,7,255000.0,1410,0.0,1410,9315
907,2.75,5,1.0,7,550000.0,1500,660.0,2160,5720
908,1.0,3,1.0,6,435000.0,700,700.0,1400,4800
909,1.75,3,1.0,7,234000.0,1420,0.0,1420,8738
910,2.25,4,1.0,8,615000.0,1600,900.0,2500,10062
911,2.0,3,1.0,7,205000.0,1410,0.0,1410,8384
912,1.75,4,1.0,7,384000.0,1050,1050.0,2100,7135
913,2.5,3,2.0,8,324000.0,1750,0.0,1750,7208
914,1.75,3,1.0,7,645000.0,1130,940.0,2070,5500
915,3.25,3,2.0,8,570000.0,1260,310.0,1570,1777
916,2.5,3,2.0,8,324000.0,1920,0.0,1920,5322
917,1.0,2,1.0,6,270000.0,1000,0.0,1000,10320
