,bathrooms,bedrooms,floors,grade,price,sqft_above,sqft_basement,sqft_lot
392,2.5,3.0,2.0,8.0,330000.0,1600.0,0.0,26977.0
393,2.75,4.0,2.0,8.0,927000.0,3300.0,0.0,12090.0
394,2.5,4.0,2.0,10.0,1120000.0,3840.0,0.0,16619.0
395,1.0,2.0,1.0,7.0,330000.0,1220.0,0.0,10000.0
396,2.25,5.0,1.0,7.0,530000.0,1500.0,1220.0,8800.0
397,2.0,4.0,1.0,8.0,365000.0,1940.0,0.0,25600.0
399,1.75,4.0,1.5,7.0,269900.0,1530.0,0.0,8750.0
400,3.5,3.0,2.0,8.0,557000.0,1290.0,420.0,2096.0
401,1.75,4.0,1.0,7.0,360000.0,2150.0,1580.0,16980.0
402,1.0,2.0,1.0,7.0,352000.0,940.0,0.0,5000.0
403,2.5,3.0,2.0,8.0,437000.0,1750.0,0.0,22357.0
404,2.5,4.0,2.0,7.0,322500.0,1820.0,0.0,6753.0
405,3.25,3.0,2.0,9.0,650000.0,1330.0,180.0,2000.0
406,2.0,3.0,3.0,8.0,450000.0,1290.0,0.0,1213.0
407,2.0,3.0,1.0,7.0,278500.0,1570.0,0.0,5250.0
408,2.5,4.0,2.0,8.0,364950.0,1930.0,0.0,6957.0
409,3.5,4.0,1.0,10.0,840000.0,2840.0,0.0,40139.0
410,2.5,3.0,2.0,7.0,268000.0,1550.0,0.0,8134.0
411,1.0,2.0,1.0,5.0,517534.0,833.0,0.0,143947.0
412,2.5,3.0,2.0,8.0,632925.0,2990.0,0.0,32239.0
413,2.5,3.0,2.0,9.0,577500.0,2000.0,0.0,7251.0
414,1.5,4.0,1.5,7.0,339000.0,2390.0,0.0,7480.0
415,1.75,3.0,1.0,7.0,570000.0,1530.0,1380.0,37461.0
416,1.75,4.0,1.0,7.0,563500.0,1610.0,475.0,174240.0
417,2.25,4.0,1.0,7.0,423000.0,1290.0,910.0,9351.0
418,2.25,3.0,2.0,8.0,355000.0,1860.0,0.0,5028.0
419,4.25,5.0,2.0,12.0,1550000.0,6070.0,0.0,171626.0
420,1.0,2.0,1.0,7.0,482000.0,950.0,0.0,3960.0
421,1.75,3.0,1.0,7.0,625000.0,1600.0,0.0,9135.0
422,2.5,3.0,2.0,8.0,538000.0,2250.0,0.0,11632.0
423,2.5,3.0,2.0,8.0,380000.0,2280.0,0.0,10255.0
424,1.0,2.0,1.0,7.0,375000.0,940.0,0.0,5120.0
425,2.5,3.0,1.0,7.0,245000.0,1030.0,500.0,8500.0
426,1.75,5.0,1.0,7.0,310000.0,2190.0,0.0,27260.0
427,2.0,3.0,1.0,8.0,1300000.0,1770.0,580.0,15021.0
428,2.0,4.0,1.0,7.0,397000.0,1200.0,240.0,7680.0
429,2.5,3.0,2.0,8.0,365000.0,2200.0,0.0,4052.0
430,3.0,4.0,2.0,9.0,328500.0,2290.0,0.0,8250.0
431,3.0,4.0,2.0,11.0,988000.0,4040.0,0.0,19700.0
432,2.5,4.0,1.5,8.0,1000000.0,1920.0,690.0,3277.0
433,2.5,3.0,2.0,7.0,237000.0,1490.0,0.0,2138.0
434,2.5,4.0,2.0,8.0,525000.0,2450.0,0.0,5280.0
436,2.5,5.0,2.0,10.0,722500.0,3470.0,1400.0,11800.0
437,2.5,3.0,2.0,10.0,843000.0,3130.0,0.0,8750.0
438,2.0,2.0,3.0,8.0,438000.0,1270.0,0.0,1372.0
439,1.75,3.0,1.0,8.0,578000.0,1540.0,580.0,10875.0
440,1.5,3.0,1.0,7.0,227950.0,1670.0,0.0,8230.0
441,2.25,3.0,2.0,7.0,196000.0,2070.0,0.0,11576.0
442,1.0,2.0,1.0,8.0,641000.0,1070.0,350.0,5332.0
443,1.5,3.0,1.0,6.0,350000.0,1250.0,0.0,219978.0
444,1.0,3.0,1.0,7.0,205000.0,940.0,0.0,7980.0
445,1.75,3.0,1.0,7.0,400000.0,1920.0,0.0,9102.0
446,2.5,3.0,1.0,10.0,1030000.0,2610.0,935.0,9816.0
447,2.0,3.0,1.0,7.0,505000.0,1260.0,0.0,5460.0
448,2.5,5.0,1.0,7.0,475000.0,1300.0,1040.0,7200.0
449,2.25,3.0,1.0,8.0,520000.0,1440.0,1150.0,9263.0
450,4.5,3.0,2.0,10.0,1450000.0,3260.0,710.0,24920.0
451,1.75,3.0,1.0,7.0,333500.0,1220.0,0.0,9732.0
452,1.0,3.0,1.0,6.0,232000.0,1400.0,0.0,10403.0
453,2.75,3.0,1.0,8.0,691100.0,1710.0,650.0,16117.0
454,1.75,3.0,1.0,8.0,811000.0,1870.0,0.0,9897.0
455,2.5,3.0,2.0,9.0,551000.0,2830.0,0.0,5802.0
456,2.5,3.0,2.0,8.0,496500.0,2260.0,0.0,3640.0
457,3.0,3.0,2.0,9.0,705000.0,1770.0,200.0,20978.0
458,2.5,4.0,1.0,9.0,578000.0,1770.0,1370.0,9225.0
459,1.75,3.0,1.0,7.0,255000.0,1240.0,0.0,8659.0
460,3.5,4.0,2.0,10.0,1050000.0,3450.0,0.0,7832.0
461,2.25,3.0,2.0,8.0,348000.0,2570.0,0.0,8491.0
462,2.0,3.0,2.0,7.0,230000.0,1510.0,0.0,3413.0
463,2.25,4.0,2.0,9.0,359500.0,2390.0,0.0,11250.0
464,1.0,3.0,1.0,6.0,330000.0,980.0,0.0,7000.0
465,0.75,1.0,1.0,4.0,80000.0,430.0,0.0,5050.0
466,1.75,3.0,1.0,7.0,465000.0,1480.0,0.0,6360.0
467,2.5,4.0,2.0,8.0,325000.0,1850.0,0.0,7324.0
468,2.0,3.0,1.0,7.0,340500.0,1920.0,350.0,28025.0
469,2.5,3.0,2.0,8.0,342500.0,1810.0,0.0,5192.0
471,4.25,3.0,2.0,10.0,868700.0,3840.0,0.0,6161.0
472,2.75,4.0,2.0,9.0,1200000.0,3130.0,980.0,8400.0
473,3.25,4.0,2.0,11.0,1150000.0,3150.0,1040.0,10259.0
474,2.75,4.0,2.0,9.0,859900.0,3390.0,0.0,6298.0
475,2.25,4.0,2.0,7.0,520000.0,1890.0,0.0,3006.0
476,2.5,3.0,2.0,9.0,460000.0,1080.0,530.0,2527.0
477,1.5,3.0,1.0,7.0,438924.0,850.0,200.0,4590.0
478,1.0,2.0,1.0,5.0,315000.0,630.0,0.0,6550.0
479,2.75,4.0,1.0,8.0,590000.0,1780.0,1130.0,10650.0
480,1.75,4.0,1.0,7.0,378500.0,850.0,850.0,8640.0
481,2.5,3.0,2.0,9.0,328500.0,1950.0,0.0,8130.0
482,3.0,3.0,2.0,8.0,849950.0,2990.0,0.0,9773.0
483,1.5,3.0,1.0,7.0,525000.0,900.0,450.0,6000.0
484,3.25,4.0,2.5,9.0,1390000.0,4860.0,0.0,181319.0
485,2.5,4.0,1.0,8.0,295000.0,1460.0,700.0,7725.0
486,3.5,6.0,2.0,11.0,1070000.0,3860.0,1000.0,11793.0
487,2.0,2.0,1.0,6.0,207950.0,890.0,0.0,5000.0
488,2.75,4.0,2.0,9.0,699900.0,2810.0,0.0,7302.0
489,2.5,5.0,2.0,8.0,1280000.0,3400.0,0.0,9500.0
490,1.5,4.0,1.0,7.0,452000.0,960.0,620.0,7350.0
491,2.0,3.0,1.0,7.0,370000.0,1680.0,0.0,5036.0
492,1.75,3.0,1.0,7.0,232000.0,1300.0,0.0,11230.0
493,2.5,5.0,2.0,7.0,669950.0,2380.0,440.0,14062.0
494,2.0,3.0,1.0,7.0,397500.0,1070.0,440.0,6710.0
495,2.5,2.0,2.0,8.0,490000.0,870.0,360.0,1391.0
497,2.75,3.0,1.0,7.0,299000.0,1610.0,1470.0,19635.0
498,1.5,2.0,1.5,7.0,625000.0,1190.0,300.0,5750.0
499,2.5,3.0,2.0,7.0,437500.0,2120.0,0.0,4500.0
500,2.5,4.0,2.0,9.0,650000.0,3180.0,0.0,5438.0
501,1.0,2.0,1.0,7.0,475000.0,860.0,630.0,3825.0
502,2.0,3.0,1.0,8.0,342000.0,1930.0,0.0,11947.0
503,2.5,4.0,2.0,10.0,1200000.0,2770.0,0.0,7800.0
504,1.5,3.0,1.0,7.0,280000.0,1670.0,0.0,11610.0
505,1.75,2.0,1.0,7.0,240000.0,1330.0,0.0,7200.0
506,1.0,3.0,1.5,7.0,529000.0,1210.0,0.0,3328.0
507,1.0,3.0,1.0,7.0,442000.0,1030.0,160.0,5100.0
508,1.0,2.0,1.0,7.0,615000.0,820.0,0.0,6872.0
509,3.75,4.0,2.0,10.0,1490000.0,4030.0,0.0,10800.0
510,1.75,4.0,1.0,8.0,585000.0,1580.0,850.0,7559.0
511,2.5,4.0,2.0,8.0,480000.0,2600.0,0.0,7787.0
512,3.5,5.0,2.0,9.0,1100000.0,4410.0,0.0,57063.0
513,1.0,4.0,1.5,7.0,290000.0,1330.0,0.0,8184.0
514,1.75,3.0,1.0,7.0,615000.0,950.0,950.0,5000.0
515,1.0,2.0,1.0,7.0,300000.0,1100.0,0.0,7680.0
516,1.0,3.0,1.5,6.0,308000.0,1580.0,400.0,39150.0
517,2.5,3.0,2.0,9.0,750000.0,2400.0,0.0,7745.0
518,2.25,4.0,2.5,9.0,2250000.0,3390.0,1370.0,8036.0
519,3.25,4.0,2.0,10.0,890000.0,3180.0,0.0,194278.0
520,1.0,3.0,1.0,6.0,288000.0,1190.0,0.0,7560.0
522,3.0,5.0,1.0,8.0,515000.0,1520.0,1010.0,5105.0
523,1.5,4.0,1.0,5.0,235000.0,1690.0,0.0,11054.0
524,1.0,2.0,1.0,6.0,275000.0,940.0,0.0,5000.0
525,2.0,2.0,1.0,7.0,727500.0,1240.0,0.0,9119.0
526,2.5,4.0,2.0,7.0,650000.0,3040.0,0.0,6587.0
527,5.0,6.0,2.0,11.0,1600000.0,6050.0,0.0,230652.0
528,1.0,4.0,1.5,6.0,365000.0,1590.0,0.0,7085.0
529,1.75,3.0,1.0,9.0,662000.0,2500.0,0.0,36947.0
530,2.5,3.0,1.0,7.0,270500.0,1320.0,460.0,7848.0
531,1.5,2.0,2.0,7.0,200000.0,1360.0,0.0,1898.0
532,3.25,4.0,2.0,10.0,970000.0,4740.0,0.0,76230.0
533,1.5,3.0,1.0,7.0,160000.0,1010.0,0.0,9600.0
534,1.0,3.0,1.0,6.0,204000.0,1040.0,0.0,7405.0
535,2.25,3.0,2.0,7.0,358000.0,1610.0,0.0,6655.0
536,1.75,4.0,1.0,7.0,452000.0,1570.0,0.0,8268.0
537,2.0,2.0,1.0,7.0,595000.0,1010.0,500.0,4000.0
538,2.0,3.0,1.0,7.0,249000.0,1360.0,0.0,6082.0
539,2.5,4.0,2.0,8.0,346900.0,1970.0,0.0,5106.0
540,2.5,3.0,2.0,12.0,2130000.0,5403.0,0.0,24069.0
541,2.5,4.0,2.0,7.0,280000.0,1560.0,0.0,4350.0
542,1.75,4.0,1.0,8.0,318888.0,2270.0,50.0,12000.0
543,2.25,3.0,1.0,8.0,530000.0,2120.0,0.0,40518.0
544,2.25,3.0,2.0,8.0,375000.0,2120.0,0.0,18500.0
545,2.5,4.0,2.0,11.0,910000.0,3350.0,0.0,29242.0
546,2.5,4.0,2.0,10.0,782000.0,2380.0,0.0,9614.0
547,2.0,2.0,2.0,9.0,259950.0,720.0,350.0,649.0
548,2.75,4.0,1.0,7.0,315000.0,1560.0,740.0,18360.0
549,1.0,2.0,1.0,6.0,215000.0,1320.0,0.0,8865.0
550,1.75,3.0,1.0,7.0,705000.0,1140.0,1040.0,10221.0
551,3.0,3.0,2.0,10.0,1450000.0,3580.0,800.0,6320.0
552,1.75,3.0,2.0,7.0,451000.0,1790.0,0.0,9813.0
553,1.0,2.0,1.0,6.0,261000.0,750.0,0.0,8125.0
554,1.5,3.0,1.0,7.0,396000.0,1300.0,0.0,8280.0
555,2.5,4.0,2.0,9.0,725000.0,2990.0,0.0,29170.0
557,1.0,4.0,1.5,7.0,238000.0,1400.0,0.0,7242.0
558,1.75,6.0,2.0,8.0,750000.0,2750.0,0.0,9563.0
559,2.5,4.0,2.0,7.0,331500.0,2050.0,0.0,10271.0
560,3.0,4.0,1.0,7.0,460000.0,1410.0,820.0,108900.0
561,2.25,4.0,1.0,8.0,404950.0,2340.0,0.0,217014.0
562,2.5,3.0,2.0,9.0,880000.0,2870.0,0.0,5163.0
563,2.5,4.0,2.0,10.0,863000.0,4120.0,0.0,22370.0
564,1.75,3.0,1.0,7.0,638700.0,1370.0,710.0,9162.0
565,2.5,3.0,2.0,7.0,435000.0,1840.0,0.0,5680.0
566,1.0,3.0,1.5,6.0,260000.0,1180.0,0.0,5350.0
567,2.75,5.0,1.5,7.0,671500.0,1530.0,630.0,4000.0
568,1.0,3.0,1.5,8.0,610000.0,1180.0,0.0,3400.0
569,0.75,2.0,1.0,6.0,405000.0,870.0,290.0,15029.0
570,2.5,4.0,2.0,7.0,338900.0,1830.0,0.0,5612.0
571,4.0,4.0,2.0,10.0,720000.0,3200.0,0.0,7708.0
572,3.0,5.0,1.5,7.0,442000.0,1760.0,800.0,5445.0
573,2.75,5.0,1.5,8.0,650000.0,2550.0,0.0,5040.0
574,1.75,3.0,1.0,7.0,263500.0,1040.0,290.0,9917.0
575,1.0,2.0,1.0,7.0,300000.0,1220.0,0.0,75794.0
576,2.5,3.0,2.0,7.0,266000.0,1805.0,0.0,3402.0
577,4.0,4.0,2.5,9.0,930000.0,4150.0,1900.0,84942.0
578,2.5,4.0,2.0,8.0,530000.0,2320.0,0.0,5493.0
579,1.0,3.0,1.0,6.0,180000.0,1384.0,0.0,8960.0
580,2.5,3.0,2.0,9.0,619000.0,2720.0,0.0,6439.0
581,1.5,3.0,1.0,7.0,264000.0,1820.0,0.0,10608.0
582,2.25,2.0,1.5,7.0,730000.0,1530.0,600.0,4920.0
583,2.25,4.0,2.0,7.0,439000.0,2060.0,0.0,10070.0
584,1.75,4.0,1.0,7.0,268500.0,1080.0,340.0,7500.0
585,1.75,3.0,1.0,7.0,330000.0,1510.0,0.0,15744.0
587,2.5,3.0,2.0,11.0,900000.0,3180.0,0.0,12600.0
588,2.25,3.0,2.0,8.0,370000.0,2110.0,0.0,13300.0
589,2.0,3.0,1.5,8.0,685000.0,1330.0,730.0,2900.0
590,1.5,3.0,1.0,7.0,505000.0,1010.0,820.0,217800.0
591,1.75,3.0,1.0,7.0,265000.0,1820.0,0.0,32666.0
592,2.5,3.0,2.0,8.0,290000.0,1610.0,0.0,2937.0
593,2.5,4.0,2.0,7.0,296000.0,1780.0,0.0,3600.0
594,2.5,4.0,2.0,7.0,360000.0,1840.0,0.0,9611.0
595,1.75,3.0,1.0,7.0,240500.0,990.0,470.0,10584.0
596,2.5,2.0,2.0,8.0,372500.0,1400.0,0.0,2958.0
597,2.5,3.0,2.0,9.0,595000.0,3370.0,0.0,14402.0
598,3.0,4.0,2.0,9.0,515000.0,3590.0,0.0,8249.0
599,2.25,4.0,2.0,9.0,1220000.0,3200.0,0.0,15367.0
600,1.75,2.0,1.0,8.0,507000.0,1670.0,0.0,6460.0
601,2.0,4.0,1.0,9.0,399950.0,2420.0,0.0,31465.0
602,1.75,3.0,2.0,7.0,185000.0,1430.0,0.0,10816.0
603,1.75,3.0,1.0,7.0,460000.0,1440.0,0.0,7070.0
604,2.25,3.0,2.0,7.0,435500.0,1450.0,0.0,4789.0
605,2.75,4.0,1.0,8.0,469000.0,2100.0,1450.0,13938.0
606,3.0,2.0,2.0,8.0,531000.0,1110.0,160.0,1175.0
607,1.0,2.0,1.0,7.0,443500.0,940.0,0.0,6804.0
608,2.0,3.0,1.0,7.0,223000.0,1300.0,370.0,6824.0
609,3.5,4.0,2.0,8.0,590000.0,2400.0,700.0,15842.0
610,2.5,2.0,3.0,7.0,340000.0,1100.0,0.0,1760.0
611,2.0,3.0,1.0,8.0,650000.0,1230.0,640.0,3388.0
612,2.5,3.0,2.0,8.0,533600.0,1930.0,0.0,5080.0
613,2.75,3.0,2.0,9.0,695000.0,2540.0,0.0,4694.0
614,1.75,3.0,1.5,7.0,242000.0,1280.0,0.0,7524.0
615,2.25,3.0,1.0,7.0,425000.0,1280.0,540.0,8814.0
616,2.25,3.0,2.0,7.0,525000.0,1490.0,0.0,9414.0
617,2.5,3.0,2.0,8.0,485000.0,1880.0,0.0,5502.0
618,1.0,3.0,1.0,7.0,175000.0,1250.0,0.0,9775.0
619,2.0,3.0,1.0,8.0,210000.0,1440.0,0.0,7210.0
620,2.5,3.0,2.0,7.0,260000.0,1920.0,0.0,7415.0
621,2.5,3.0,1.0,7.0,577000.0,1330.0,730.0,5750.0
622,1.5,3.0,1.0,7.0,200000.0,1210.0,0.0,10588.0
623,1.75,2.0,1.0,7.0,605000.0,940.0,820.0,5000.0
624,1.0,3.0,1.0,6.0,325000.0,990.0,0.0,6750.0
625,1.0,3.0,1.0,6.0,289500.0,820.0,140.0,6400.0
626,2.5,3.0,3.0,9.0,559950.0,1660.0,0.0,1458.0
627,1.75,3.0,1.0,8.0,1040000.0,1330.0,570.0,9375.0
628,2.25,3.0,1.0,7.0,543500.0,990.0,280.0,2790.0
629,2.25,4.0,2.0,9.0,480000.0,3250.0,0.0,34293.0
630,1.0,3.0,1.0,6.0,218000.0,960.0,0.0,9633.0
632,1.75,3.0,1.0,7.0,426700.0,1600.0,480.0,7700.0
633,2.5,3.0,1.0,8.0,650000.0,2130.0,0.0,11575.0
634,1.0,2.0,1.0,7.0,542000.0,770.0,120.0,3060.0
635,1.75,3.0,1.0,7.0,415000.0,1070.0,0.0,8000.0
636,1.0,3.0,1.0,6.0,214000.0,1200.0,0.0,8316.0
637,1.5,3.0,2.0,7.0,245000.0,1360.0,0.0,8910.0
638,2.0,3.0,1.0,8.0,314500.0,2050.0,0.0,13303.0
639,1.5,3.0,2.0,9.0,1120000.0,2000.0,1000.0,5750.0
640,2.0,2.0,1.0,7.0,378000.0,800.0,500.0,3850.0
641,2.5,4.0,1.0,7.0,305000.0,1340.0,910.0,9091.0
642,2.75,5.0,1.0,8.0,595000.0,1980.0,1760.0,6750.0
643,2.5,3.0,3.0,9.0,729500.0,1530.0,130.0,1091.0
644,2.5,3.0,2.0,7.0,430000.0,2360.0,0.0,6699.0
645,1.75,3.0,1.0,7.0,240000.0,1150.0,0.0,6500.0
646,1.75,3.0,1.5,7.0,545000.0,1680.0,0.0,6200.0
647,1.75,3.0,1.0,7.0,530000.0,870.0,450.0,2500.0
648,1.0,1.0,1.0,6.0,157000.0,870.0,0.0,26326.0
649,1.0,4.0,1.5,6.0,425000.0,1260.0,0.0,7645.0
650,1.0,3.0,1.0,6.0,220000.0,1000.0,0.0,6020.0
651,1.75,4.0,1.0,8.0,521000.0,1550.0,470.0,36400.0
652,1.0,3.0,1.0,7.0,325000.0,1120.0,800.0,6862.0
653,2.0,3.0,1.5,7.0,597500.0,1380.0,770.0,5400.0
654,2.5,3.0,2.0,7.0,337000.0,1470.0,0.0,3976.0
655,2.5,3.0,2.0,10.0,1000000.0,3180.0,0.0,10492.0
656,2.5,3.0,1.0,8.0,3070000.0,2330.0,1600.0,55867.0
657,1.0,3.0,1.0,6.0,495000.0,990.0,0.0,6000.0
658,3.5,4.0,2.0,8.0,748000.0,1970.0,800.0,3330.0
659,1.5,3.0,1.0,7.0,888000.0,1250.0,0.0,8710.0
660,1.75,3.0,1.0,7.0,269900.0,1140.0,0.0,22267.0
661,2.5,4.0,1.0,7.0,496500.0,1550.0,700.0,14440.0
662,2.5,3.0,2.0,7.0,475000.0,1640.0,0.0,5097.0
663,1.5,3.0,3.0,7.0,312000.0,1255.0,0.0,1374.0
664,1.0,3.0,1.0,7.0,323000.0,1290.0,0.0,12231.0
665,1.75,3.0,1.0,7.0,331000.0,1300.0,0.0,9079.0
666,1.5,3.0,3.0,8.0,306000.0,1220.0,0.0,1086.0
667,2.5,4.0,3.0,8.0,655000.0,2630.0,0.0,4000.0
668,1.5,3.0,1.0,8.0,290000.0,1950.0,0.0,15954.0
669,3.25,4.0,2.0,9.0,1250000.0,2360.0,800.0,5000.0
670,1.75,3.0,1.0,7.0,460000.0,860.0,690.0,4708.0
671,2.5,4.0,1.0,7.0,435000.0,850.0,0.0,6380.0
672,2.75,4.0,1.0,8.0,664000.0,1630.0,880.0,11880.0
673,1.75,4.0,2.0,8.0,865000.0,1800.0,0.0,4180.0
674,1.75,3.0,1.0,8.0,385000.0,1200.0,600.0,18000.0
675,2.25,3.0,1.0,7.0,497000.0,1350.0,520.0,9315.0
676,1.0,2.0,1.0,7.0,280000.0,1010.0,0.0,3000.0
677,1.5,2.0,1.0,6.0,188000.0,1120.0,0.0,17487.0
678,1.0,3.0,1.0,8.0,478500.0,1200.0,890.0,4755.0
679,3.5,4.0,2.0,11.0,1150000.0,4370.0,0.0,18361.0
680,2.0,3.0,1.0,7.0,222000.0,970.0,470.0,7187.0
681,3.0,4.0,2.0,8.0,799000.0,2580.0,0.0,209523.0
682,2.5,4.0,2.0,10.0,609900.0,3190.0,0.0,7399.0
683,3.5,4.0,2.0,7.0,413000.0,1750.0,630.0,5809.0
684,1.0,4.0,1.5,7.0,400000.0,1420.0,0.0,4875.0
685,2.75,5.0,2.0,9.0,802541.0,2990.0,0.0,6768.0
686,2.5,3.0,2.0,8.0,320000.0,2680.0,0.0,7757.0
687,2.5,4.0,2.0,7.0,507000.0,2730.0,0.0,7649.0
688,1.0,3.0,1.0,6.0,387500.0,1220.0,0.0,8329.0
689,1.0,3.0,1.0,7.0,396000.0,1500.0,0.0,12616.0
690,1.75,3.0,1.0,8.0,373000.0,1430.0,400.0,11788.0
691,2.5,5.0,2.0,10.0,1480000.0,4570.0,0.0,19252.0
692,2.25,4.0,2.0,8.0,359900.0,2470.0,0.0,7698.0
693,1.0,2.0,1.0,6.0,410000.0,670.0,130.0,4342.0
694,2.5,4.0,2.0,9.0,690000.0,2900.0,0.0,23488.0
695,2.0,3.0,1.0,7.0,245000.0,1410.0,0.0,5760.0
696,2.5,5.0,1.0,8.0,700000.0,1610.0,1220.0,25958.0
697,1.75,4.0,1.0,7.0,268000.0,1100.0,580.0,9966.0
698,1.75,3.0,1.0,7.0,225000.0,920.0,840.0,26055.0
699,2.25,4.0,2.0,8.0,980000.0,2240.0,0.0,11034.0
700,1.0,2.0,1.5,5.0,795000.0,1380.0,0.0,5000.0
701,1.0,2.0,1.0,6.0,195000.0,820.0,0.0,5100.0
702,2.0,4.0,1.0,6.0,480000.0,1730.0,450.0,10575.0
703,2.0,4.0,1.0,7.0,485000.0,1100.0,300.0,3600.0
704,1.0,2.0,1.0,5.0,130000.0,880.0,0.0,9000.0
705,1.0,2.0,1.0,6.0,325000.0,1060.0,0.0,5703.0
706,1.75,3.0,1.0,7.0,440000.0,1530.0,0.0,7245.0
707,1.75,4.0,1.0,8.0,550000.0,1460.0,1020.0,14782.0
708,1.75,3.0,1.0,6.0,310000.0,1490.0,0.0,7150.0
709,2.5,3.0,2.0,9.0,530000.0,3260.0,400.0,39478.0
710,2.5,4.0,2.0,8.0,390000.0,2340.0,0.0,8548.0
711,1.75,3.0,1.0,7.0,243000.0,1450.0,0.0,12125.0
712,2.5,4.0,2.0,9.0,639000.0,2210.0,0.0,9875.0
713,1.0,4.0,1.0,7.0,215000.0,1130.0,0.0,7400.0
714,1.75,5.0,1.0,7.0,405000.0,1100.0,450.0,10500.0
715,1.75,4.0,1.0,7.0,250000.0,1010.0,700.0,7140.0
716,1.5,3.0,1.0,7.0,405500.0,1010.0,0.0,8108.0
719,2.0,3.0,1.0,7.0,267000.0,1300.0,0.0,9644.0
720,2.5,3.0,2.0,7.0,289950.0,1670.0,0.0,6186.0
721,1.0,2.0,1.0,7.0,565000.0,960.0,0.0,4080.0
722,3.25,4.0,2.0,12.0,1580000.0,4670.0,0.0,51836.0
723,2.5,3.0,2.0,8.0,636000.0,1770.0,370.0,2770.0
724,3.0,5.0,1.0,8.0,350000.0,1550.0,970.0,5500.0
725,1.5,3.0,1.0,7.0,320000.0,1130.0,520.0,9380.0
726,1.75,2.0,1.0,8.0,210000.0,1440.0,0.0,5680.0
727,1.0,2.0,1.0,7.0,245000.0,1050.0,0.0,5900.0
728,1.75,3.0,1.0,7.0,328000.0,1130.0,340.0,7650.0
729,2.25,4.0,2.0,11.0,985000.0,4230.0,0.0,37769.0
730,1.75,3.0,1.0,8.0,501000.0,1370.0,600.0,7972.0
731,2.25,3.0,2.0,7.0,315000.0,1540.0,0.0,17424.0
732,2.75,3.0,2.0,8.0,403000.0,2090.0,0.0,8354.0
733,2.0,3.0,2.0,8.0,550000.0,2110.0,270.0,17950.0
734,2.5,4.0,2.0,9.0,347500.0,2156.0,0.0,3562.0
735,2.25,4.0,2.0,8.0,365000.0,2070.0,0.0,8893.0
736,1.0,3.0,1.0,8.0,588000.0,1270.0,640.0,8167.0
737,1.75,3.0,1.0,8.0,605000.0,1260.0,660.0,7400.0
738,3.25,3.0,2.0,9.0,1300000.0,2290.0,1110.0,5979.0
739,2.0,3.0,1.0,7.0,233000.0,1400.0,0.0,9177.0
740,2.5,4.0,2.0,8.0,360000.0,2210.0,0.0,17715.0
741,1.75,2.0,1.0,6.0,459000.0,1020.0,150.0,4887.0
742,2.0,3.0,1.0,9.0,740000.0,2100.0,0.0,72745.0
743,1.0,3.0,1.0,7.0,305000.0,1160.0,0.0,9750.0
744,1.0,3.0,1.0,6.0,395000.0,900.0,600.0,4000.0
745,2.5,4.0,2.0,8.0,560000.0,2940.0,0.0,6000.0
746,1.75,4.0,1.0,7.0,650000.0,1300.0,710.0,5070.0
747,2.5,3.0,2.0,7.0,449950.0,2170.0,0.0,4912.0
748,1.5,3.0,1.0,7.0,517500.0,1250.0,180.0,5200.0
749,1.5,4.0,1.0,7.0,435000.0,1070.0,440.0,6460.0
750,1.0,3.0,1.0,6.0,329999.0,800.0,350.0,6908.0
751,1.75,3.0,1.0,8.0,950000.0,1140.0,1010.0,4200.0
752,1.0,3.0,1.0,7.0,447000.0,1230.0,140.0,6001.0
753,2.5,2.0,1.0,8.0,699800.0,2380.0,0.0,6600.0
755,1.75,3.0,1.0,7.0,316500.0,1070.0,0.0,14250.0
756,3.5,5.0,1.0,9.0,942500.0,2030.0,1720.0,9612.0
757,2.25,2.0,2.0,10.0,1310000.0,2910.0,1040.0,3938.0
758,2.25,4.0,1.0,9.0,856600.0,2400.0,0.0,13430.0
759,1.5,5.0,2.5,8.0,405600.0,2830.0,0.0,4000.0
760,2.5,4.0,2.0,8.0,565000.0,2440.0,0.0,22594.0
761,2.25,3.0,2.0,8.0,400000.0,1050.0,140.0,1149.0
762,2.0,3.0,1.0,7.0,330000.0,1400.0,0.0,218252.0
763,2.75,4.0,2.0,7.0,374950.0,2730.0,0.0,4683.0
764,2.75,3.0,1.0,7.0,405300.0,1610.0,780.0,7939.0
765,2.25,3.0,2.0,8.0,560000.0,2060.0,0.0,31400.0
766,2.25,4.0,1.0,8.0,824000.0,1290.0,1200.0,9864.0
767,1.75,3.0,1.0,7.0,260000.0,1100.0,0.0,10968.0
768,2.5,4.0,1.0,8.0,760000.0,1470.0,960.0,6099.0
769,2.5,3.0,2.0,10.0,405000.0,2360.0,810.0,12750.0
770,2.5,4.0,2.0,8.0,429900.0,2640.0,0.0,8625.0
771,1.5,3.0,1.0,7.0,341500.0,1130.0,0.0,7223.0
772,2.0,5.0,1.5,7.0,465250.0,1940.0,0.0,7642.0
774,1.0,3.0,1.0,7.0,390000.0,1200.0,0.0,10800.0
775,2.25,3.0,1.0,8.0,420000.0,1000.0,1000.0,8030.0
776,2.5,3.0,2.0,8.0,269950.0,1730.0,160.0,4838.0
777,2.0,4.0,1.0,7.0,493000.0,1060.0,850.0,2874.0
778,2.5,4.0,2.0,9.0,370000.0,2710.0,0.0,5880.0
779,4.25,5.0,1.5,10.0,2250000.0,3100.0,1760.0,9453.0
