,bathrooms,bedrooms,floors,grade,house_age,lat,long,price,sqft_basement,sqft_living,sqft_lot,waterfront,yr_built,zipcode
21037,2.5,3,2.0,9,1,47.5618,-122.027,775900.0,0.0,2700,5764,False,2014,98075
21039,2.5,4,2.0,9,0,47.3269,-122.165,471275.0,0.0,3361,5038,False,2014,98092
21040,2.25,4,2.0,7,4,47.3669,-122.02,288000.0,0.0,1610,3560,False,2010,98038
21041,3.5,4,2.0,9,0,47.7049,-122.126,989990.0,0.0,3830,7150,False,2014,98052
21043,3.0,5,1.0,9,1,47.50899999999999,-122.24,664950.0,1300.0,3190,7081,False,2013,98178
21044,3.25,4,2.0,9,0,47.5178,-121.887,699188.0,0.0,3250,5478,False,2014,98065
21048,2.75,5,2.0,9,0,47.7757,-122.17299999999999,769995.0,0.0,3360,12080,True,2014,98011
21052,2.5,4,2.0,9,0,47.2603,-122.194,400950.0,0.0,2578,4554,False,2014,98092
21053,2.5,4,2.0,8,0,47.371,-122.01700000000001,389517.0,0.0,2640,4725,False,2014,98038
21054,1.75,3,2.0,7,3,47.5261,-122.361,255000.0,450.0,1260,1133,False,2011,98106
21055,2.5,3,3.0,9,3,47.6271,-122.324,1080000.0,0.0,1990,1891,False,2012,98102
21056,3.25,5,2.0,9,0,47.5193,-121.87700000000001,637850.0,840.0,3340,4900,False,2014,98065
21057,2.5,4,2.0,9,1,47.5135,-122.169,636230.0,0.0,2840,6284,False,2013,98056
21058,2.5,3,3.0,8,5,47.6993,-122.346,375000.0,0.0,1530,1131,False,2009,98103
21062,2.5,4,2.0,8,3,47.3595,-122.042,374950.0,0.0,2090,3777,False,2012,98038
21064,2.5,3,2.0,7,2,47.4873,-122.166,300000.0,290.0,1960,1477,False,2012,98059
21065,3.5,5,2.0,8,0,47.2962,-122.35,395950.0,0.0,2738,6031,False,2014,98023
21066,2.5,4,2.0,8,1,47.6122,-122.059,800000.0,0.0,3691,11088,False,2013,98074
21067,2.5,3,2.0,8,1,47.4832,-121.772,439990.0,0.0,2340,5171,False,2013,98045
21068,3.5,4,2.0,8,1,47.7002,-122.103,680000.0,520.0,2510,3763,False,2013,98052
21070,2.5,3,2.0,8,2,47.5336,-121.84100000000001,424950.0,0.0,1650,4777,False,2013,98065
21071,2.25,2,2.0,7,2,47.346000000000004,-122.21799999999999,223990.0,0.0,1061,2884,False,2013,98002
21072,2.5,4,2.0,10,1,47.3009,-122.385,498000.0,556.0,3402,14355,False,2014,98023
21073,2.5,4,2.0,8,0,47.3751,-122.18799999999999,359950.0,0.0,2542,6120,False,2014,98030
21076,2.5,3,2.0,7,3,47.3588,-122.044,295000.0,0.0,1660,4898,False,2011,98038
21077,2.5,3,2.0,7,5,47.3358,-122.051,255500.0,0.0,1770,5000,True,2009,98042
21079,2.5,4,2.0,7,2,47.2676,-122.256,277950.0,0.0,1889,6000,False,2012,98001
21081,2.75,4,2.0,9,4,47.6962,-122.023,780000.0,0.0,3420,6787,False,2010,98053
21083,2.5,3,2.0,7,2,47.744,-122.181,447000.0,0.0,1740,3043,False,2012,98011
21084,2.5,4,2.0,8,1,47.7048,-122.113,712198.0,0.0,2450,4247,False,2013,98052
21085,1.5,3,2.0,8,0,47.6781,-122.117,277140.0,270.0,1190,785,False,2014,98052
21087,3.5,5,2.0,9,1,47.4765,-121.734,598992.0,,3440,6037,False,2014,98045
21088,2.5,3,3.0,8,4,47.6515,-122.375,585000.0,330.0,2160,1250,False,2010,98119
21089,2.75,4,2.0,10,0,47.6506,-122.195,1270000.0,0.0,3820,8850,False,2014,98033
21091,2.5,4,2.0,8,0,47.3413,-122.18,333490.0,0.0,2250,3916,False,2014,98003
21092,3.25,3,2.0,8,3,47.5397,-122.027,520000.0,0.0,1540,1487,False,2011,98027
21093,2.25,2,2.0,7,5,47.5321,-122.073,315000.0,90.0,1240,705,False,2009,98027
21095,3.5,5,2.5,8,1,47.5049,-122.17,424950.0,0.0,2760,3865,False,2013,98056
21096,2.25,3,3.0,9,2,47.6514,-122.38600000000001,542300.0,0.0,1580,1487,False,2013,98199
21097,3.25,3,2.0,8,1,47.5556,-122.363,320000.0,300.0,1480,1192,False,2013,98106
21098,3.25,4,2.0,10,0,47.581,-122.022,1140000.0,0.0,3740,11467,False,2014,98029
21099,2.5,4,2.0,8,2,47.515,-121.87200000000001,425000.0,0.0,1950,5000,False,2012,98065
21100,3.0,3,3.0,8,2,47.6998,-122.367,474950.0,0.0,1530,1568,False,2012,98117
21101,2.5,3,2.0,8,0,47.3693,-122.01700000000001,307635.0,0.0,1820,4200,False,2014,98038
21102,2.5,3,2.0,10,0,47.5821,-122.04700000000001,834538.0,0.0,2760,6187,False,2014,98075
21103,2.75,5,2.0,9,0,47.6067,-122.053,769995.0,0.0,3010,5398,False,2014,98074
21105,2.5,4,2.0,8,2,47.5185,-121.884,595500.0,0.0,2490,6537,False,2013,98065
21108,2.0,3,1.0,7,5,47.3754,-122.163,300000.0,0.0,1451,7159,False,2010,98042
21109,3.25,5,2.0,8,1,47.5543,-122.359,515000.0,,2910,5027,False,2013,98106
21110,2.5,3,3.0,8,5,47.662,-122.324,545000.0,0.0,1280,1845,False,2009,98105
21113,1.75,3,2.0,8,1,47.5171,-122.34700000000001,279800.0,0.0,1410,2052,False,2014,98106
21114,2.5,4,2.0,9,0,47.3524,-122.198,486940.0,0.0,3250,13360,False,2014,98030
21115,2.75,4,2.0,8,3,47.4815,-122.152,525000.0,0.0,3030,6625,False,2011,98059
21116,2.5,4,2.0,9,2,47.3281,-122.164,345000.0,0.0,1983,6002,False,2012,98092
21118,2.5,3,2.0,9,3,47.3572,-122.20200000000001,370000.0,0.0,2313,5700,False,2011,98030
21120,2.5,3,2.0,8,4,47.7713,-122.167,515000.0,0.0,2000,3837,False,2011,98072
21121,1.75,2,2.0,7,2,47.5323,-122.071,346100.0,0.0,1150,698,False,2013,98027
21124,2.25,3,2.0,7,3,47.3457,-122.21700000000001,250000.0,0.0,1481,2820,False,2012,98002
21125,3.5,5,2.0,9,1,47.6789,-122.273,1880000.0,1220.0,4390,6220,False,2013,98115
21128,3.25,5,2.0,9,0,47.607,-122.053,864327.0,0.0,3480,6507,False,2014,98074
21129,3.25,4,2.0,9,0,47.776,-122.17299999999999,749995.0,0.0,3430,9870,False,2014,98011
21132,5.0,5,2.0,10,1,47.5974,-122.20200000000001,1800000.0,560.0,4490,10279,False,2013,98004
21133,4.0,5,2.0,9,3,47.6917,-122.02,950000.0,0.0,4100,8120,False,2011,98053
21137,2.5,4,3.0,8,5,47.6705,-122.146,915000.0,0.0,2910,4356,False,2010,98034
21139,2.5,4,2.0,7,1,47.2873,-122.177,270000.0,0.0,2701,5821,False,2013,98092
21140,2.5,2,2.0,7,2,47.5441,-122.369,294000.0,240.0,1380,889,False,2012,98126
21141,2.5,3,2.0,9,3,47.6922,-122.37100000000001,700000.0,0.0,2050,4185,False,2011,98117
21142,4.0,3,2.0,10,1,47.5965,-122.01299999999999,1070000.0,0.0,3370,8252,True,2014,98075
21144,2.5,3,2.0,8,4,47.771,-122.169,415000.0,0.0,1610,3600,False,2010,98072
21145,2.5,3,2.0,8,1,47.4761,-121.734,459990.0,0.0,2680,5539,False,2013,98045
21146,3.5,4,2.0,10,0,47.5929,-121.97399999999999,882990.0,0.0,3560,6562,False,2014,98075
21148,2.0,3,1.0,9,5,47.3457,-122.27,375900.0,0.0,1824,7120,True,2010,98001
21149,2.5,3,2.0,10,2,47.5311,-122.074,654000.0,210.0,2220,2873,False,2012,98027
21150,3.25,4,2.0,10,2,47.5707,-122.21700000000001,1840000.0,0.0,4140,11007,False,2013,98040
21151,2.5,3,2.0,7,5,47.2706,-122.25399999999999,215000.0,0.0,1322,6006,False,2009,98001
21153,3.5,4,2.0,10,4,47.5942,-121.977,855000.0,0.0,3460,7702,False,2010,98075
21156,2.5,4,2.0,8,2,47.6901,-122.015,734990.0,0.0,2650,6884,False,2012,98053
21157,2.5,4,2.0,8,2,47.6853,-122.21,880000.0,0.0,2580,3436,False,2013,98033
21158,3.0,4,2.0,8,4,47.7734,-122.238,525000.0,0.0,2650,4924,False,2011,98028
21163,3.25,4,2.0,9,2,47.5514,-122.023,1050000.0,0.0,2930,25020,False,2013,98029
21164,2.5,3,2.0,8,1,47.5336,-121.838,433190.0,0.0,1650,2787,False,2014,98065
21166,2.5,3,2.0,8,2,47.2585,-122.20100000000001,279950.0,0.0,1608,4800,False,2013,98092
21167,2.5,2,2.0,7,1,47.5321,-122.03399999999999,272167.0,0.0,1620,3795,False,2014,98027
21169,2.5,3,2.0,7,4,47.3658,-122.021,298000.0,0.0,1950,3600,False,2010,98038
21172,3.0,3,2.5,8,1,47.5446,-122.01700000000001,646800.0,380.0,2230,1407,False,2014,98027
21173,2.5,4,2.0,8,5,47.5636,-122.094,530200.0,0.0,1880,3853,False,2010,98027
21175,2.5,2,2.0,8,0,47.6689,-122.36200000000001,529000.0,330.0,1320,1395,False,2014,98107
21176,2.5,3,2.0,9,1,47.4855,-122.149,675900.0,0.0,2920,9096,False,2013,98059
21177,3.25,3,2.0,9,2,47.6493,-122.384,570000.0,330.0,1550,1280,False,2013,98199
21178,2.5,4,2.0,9,4,47.346000000000004,-122.26899999999999,375500.0,0.0,2301,6452,False,2010,98001
21180,3.75,4,2.0,9,2,47.676,-122.197,1100000.0,650.0,2890,4164,False,2013,98033
21182,2.75,3,2.0,8,0,47.4999,-122.23200000000001,450000.0,140.0,2240,3360,False,2014,98178
21184,1.75,3,3.0,9,1,47.6434,-122.324,720000.0,0.0,1370,1990,False,2014,98102
21185,3.5,3,2.0,11,0,47.5285,-122.205,2230000.0,930.0,3760,5634,True,2014,98056
21186,3.25,4,2.0,9,5,47.5028,-122.17,450800.0,0.0,2510,5311,False,2009,98056
21187,2.25,2,2.0,8,4,47.6783,-122.376,461100.0,90.0,1210,1267,False,2010,98117
21188,3.0,4,2.0,10,0,47.5817,-122.04700000000001,1060000.0,0.0,2990,6695,False,2014,98075
21190,2.5,4,2.0,9,0,47.2603,-122.195,478830.0,0.0,3274,4950,False,2014,98092
21191,2.25,4,3.0,9,0,47.5363,-122.37700000000001,760000.0,0.0,3300,8365,True,2014,98126
21195,1.5,3,1.5,7,3,47.6923,-121.869,425000.0,0.0,1680,8000,True,2012,98014
21197,3.0,3,3.0,9,5,47.6078,-122.20200000000001,785000.0,340.0,1950,1983,False,2009,98004
21198,3.25,5,2.0,9,3,47.5114,-122.196,615000.0,0.0,3090,7069,False,2012,98056
21199,2.5,3,2.0,7,2,47.3588,-122.08200000000001,309000.0,0.0,1950,3825,False,2013,98042
21202,1.75,3,2.0,8,0,47.5753,-122.294,465000.0,530.0,1590,1322,False,2014,98144
21203,2.75,4,2.0,9,0,47.6952,-122.178,879950.0,0.0,3010,7215,False,2014,98033
21204,2.0,3,2.0,8,0,47.5522,-122.382,372000.0,270.0,1330,1042,False,2014,98136
21205,2.5,3,2.0,7,3,47.3528,-122.211,259000.0,0.0,1550,3569,False,2011,98002
21209,3.0,3,2.5,8,1,47.5446,-122.01700000000001,635000.0,380.0,2230,1407,True,2014,98027
21213,3.25,4,3.0,8,0,47.3746,-122.189,380000.0,0.0,2864,8035,False,2014,98030
21215,2.5,4,2.0,9,0,47.352,-122.197,452000.0,0.0,2716,7850,False,2014,98030
21216,2.5,3,2.0,7,1,47.3597,-122.045,312000.0,0.0,1750,4076,True,2013,98038
21217,3.0,5,2.0,9,0,47.3588,-122.163,469950.0,0.0,3223,6371,False,2014,98042
21218,2.5,5,2.0,9,0,47.5409,-122.39,775000.0,0.0,2600,4284,False,2014,98136
21219,2.75,4,2.0,8,1,47.7521,-122.334,679990.0,0.0,3320,8653,False,2014,98133
21222,2.5,3,2.0,8,2,47.2615,-122.198,299000.0,0.0,1572,4000,True,2013,98092
21223,2.5,4,2.0,7,2,47.3599,-122.08200000000001,332000.0,0.0,2300,4482,False,2013,98042
21225,1.75,3,2.0,8,0,47.592,-122.29299999999999,620000.0,508.0,1458,858,False,2014,98144
21227,3.0,4,2.0,8,4,47.5428,-122.27,630000.0,900.0,3640,5096,False,2010,98118
21228,2.75,4,2.0,8,1,47.4823,-121.772,485000.0,0.0,2790,7803,False,2013,98045
21229,2.5,4,2.0,8,1,47.3428,-122.27799999999999,349950.0,0.0,2632,4117,False,2013,98001
21230,2.75,4,2.0,8,1,47.4826,-121.771,499990.0,0.0,2910,6334,False,2013,98045
21233,2.5,3,2.0,8,3,47.7734,-122.23700000000001,494000.0,0.0,2310,4729,False,2011,98028
21234,2.5,3,2.0,8,5,47.7333,-121.975,429900.0,0.0,2370,5353,False,2009,98019
21236,2.0,4,1.0,7,5,47.1934,-121.977,272000.0,,1870,6551,True,2009,98022
21237,2.5,3,3.0,8,3,47.6532,-122.348,671500.0,0.0,1770,1714,False,2012,98103
21239,2.5,4,2.0,9,0,47.3273,-122.163,471835.0,0.0,3281,5354,False,2014,98092
21240,2.0,3,1.0,7,0,47.1948,-121.97399999999999,249950.0,0.0,1670,4438,False,2014,98022
21241,3.5,5,2.5,8,1,47.5047,-122.17,424950.0,0.0,2760,3846,False,2013,98056
21243,2.5,4,2.0,9,3,47.3139,-122.024,440000.0,0.0,2990,7928,True,2011,98010
21246,3.0,2,3.0,8,-1,47.6611,-122.346,559000.0,300.0,1650,960,False,2015,98103
21247,2.75,4,2.0,9,0,47.3162,-122.272,495000.0,0.0,2656,21195,True,2014,98001
21248,2.5,3,2.0,8,1,47.7295,-122.334,722000.0,,2230,4850,False,2014,98133
21250,2.5,4,2.0,9,3,47.3308,-122.18700000000001,440000.0,0.0,2798,5085,True,2011,98092
21252,2.5,4,2.0,8,0,47.4786,-122.12299999999999,459995.0,0.0,2350,3760,True,2014,98059
21254,2.25,3,3.0,8,0,47.5578,-122.363,389950.0,0.0,1580,920,False,2015,98106
21255,3.25,3,2.0,8,1,47.5556,-122.36200000000001,320000.0,270.0,1450,1387,False,2013,98106
21256,2.5,4,2.0,7,5,47.7608,-122.23200000000001,415500.0,0.0,1750,4779,False,2009,98028
21260,2.5,4,2.0,9,1,47.3524,-122.198,378950.0,0.0,1867,15314,False,2013,98030
21262,2.75,4,2.0,7,0,47.345,-122.209,335900.0,0.0,2475,4000,False,2014,98002
21263,1.75,2,2.0,8,0,47.5647,-122.29299999999999,229800.0,0.0,1110,1773,False,2014,98108
21266,2.5,4,2.0,8,3,47.6894,-122.016,706000.0,0.0,2510,5436,False,2011,98053
21267,4.75,4,3.0,9,1,47.7047,-122.12299999999999,988990.0,0.0,4150,6303,False,2014,98052
21268,3.0,3,3.0,9,1,47.6649,-122.353,716000.0,0.0,1660,1849,True,2013,98103
21270,2.5,4,2.0,8,5,47.4297,-122.189,300000.0,0.0,1914,3272,False,2009,98055
21273,2.5,5,2.0,7,5,47.4913,-122.152,392000.0,0.0,2340,5670,False,2009,98059
21274,3.5,4,2.0,8,0,47.4775,-122.12200000000001,549995.0,740.0,2660,5690,False,2014,98059
21275,2.5,3,2.0,7,5,47.5203,-121.874,480000.0,0.0,2410,4656,False,2009,98065
21276,2.25,3,2.0,7,4,47.4867,-122.152,355000.0,0.0,1430,4777,False,2010,98059
21278,2.75,5,2.0,9,0,47.6067,-122.052,831548.0,0.0,3010,4919,True,2014,98074
21279,2.5,4,2.0,7,5,47.3859,-122.162,279500.0,0.0,1613,4338,False,2009,98042
21282,2.5,4,2.0,7,5,47.4919,-122.15299999999999,435000.0,0.0,2550,5200,True,2009,98059
21285,3.5,5,2.0,8,0,47.4779,-122.12200000000001,612995.0,480.0,3240,6919,False,2014,98059
21286,2.5,4,2.0,7,3,47.5164,-121.875,540000.0,0.0,2710,9248,True,2011,98065
21288,2.25,3,3.0,9,0,47.6368,-122.279,799950.0,0.0,1860,1386,False,2014,98112
21290,2.5,3,3.0,7,1,47.6957,-122.376,579950.0,0.0,1810,1585,False,2014,98117
21293,2.5,2,2.0,10,1,47.5639,-122.292,669000.0,0.0,1640,1953,False,2014,98118
21294,4.25,4,2.0,11,0,47.5455,-122.211,2350000.0,1010.0,5010,19412,False,2014,98040
21296,2.5,4,2.0,8,4,47.4927,-122.147,490000.0,0.0,2510,4349,True,2010,98059
21300,3.5,4,2.0,11,0,47.6221,-122.29,1700000.0,0.0,3950,6240,False,2015,98112
21302,3.5,5,2.0,8,2,47.5162,-121.874,641000.0,720.0,3420,6403,False,2013,98065
21304,2.75,4,2.0,9,2,47.5171,-121.876,625000.0,440.0,3010,6854,False,2012,98065
21306,3.5,5,2.0,9,0,47.718,-122.156,834950.0,840.0,3630,4911,True,2014,98034
21311,3.25,4,2.0,9,1,47.5529,-122.29299999999999,535000.0,510.0,2840,4000,True,2014,98108
21312,2.5,4,2.0,10,1,47.6828,-122.186,999000.0,0.0,3130,10849,False,2013,98033
21315,2.5,4,2.0,8,2,47.25899999999999,-122.20200000000001,333000.0,0.0,2623,7184,False,2012,98092
21317,3.25,4,2.0,11,0,47.5491,-122.104,2000000.0,740.0,5640,35006,True,2015,98006
21319,1.0,2,2.0,7,4,47.6911,-122.31299999999999,403000.0,0.0,894,1552,False,2011,98115
21320,2.5,4,2.0,9,0,47.3562,-122.022,559630.0,0.0,3370,4934,False,2014,98038
21324,2.5,3,2.0,7,4,47.4937,-122.149,417000.0,0.0,2000,4500,True,2010,98059
21325,2.75,5,2.0,9,1,47.6232,-122.023,895950.0,0.0,3180,9255,True,2014,98074
21326,2.75,4,2.0,8,1,47.4857,-122.15299999999999,563950.0,0.0,3050,4750,False,2014,98059
21330,3.5,4,2.0,10,3,47.5313,-122.074,825750.0,680.0,2950,3737,False,2012,98027
21331,2.5,3,2.0,8,0,47.5387,-122.367,338000.0,280.0,1690,1760,False,2014,98106
21332,2.75,4,2.0,8,2,47.4836,-121.76899999999999,535365.0,0.0,2790,6969,False,2012,98045
21333,2.25,3,2.0,9,3,47.5547,-122.27799999999999,608000.0,480.0,1720,5234,False,2011,98118
21334,2.25,3,3.0,9,0,47.6983,-122.389,930000.0,0.0,2890,5000,False,2014,98117
21338,2.5,4,2.0,8,0,47.4536,-122.274,495000.0,0.0,3390,7870,False,2014,98188
21339,2.5,4,2.0,9,0,47.7053,-122.126,928990.0,0.0,3570,6054,True,2014,98052
21341,3.5,5,2.0,9,0,47.6846,-122.34899999999999,1070000.0,660.0,2920,3000,False,2014,98103
21342,3.0,4,2.0,8,0,47.4784,-122.12200000000001,519995.0,0.0,2590,6160,False,2014,98059
21343,2.75,5,2.0,9,0,47.5935,-122.061,924000.0,0.0,3210,8001,False,2014,98074
21344,2.0,3,1.0,7,5,47.438,-122.179,295000.0,0.0,1230,3405,False,2010,98058
21347,2.25,4,2.0,8,2,47.7345,-121.96700000000001,410000.0,670.0,2510,4090,False,2012,98019
21349,2.25,3,2.0,7,5,47.7611,-122.23299999999999,382000.0,0.0,1450,4667,False,2009,98028
21352,3.75,4,2.0,10,1,47.6289,-122.205,2070000.0,0.0,4350,7965,False,2013,98004
21353,2.5,4,2.0,8,0,47.4917,-122.17,455950.0,0.0,2720,5771,False,2015,98056
21355,2.25,3,3.0,8,5,47.7175,-122.28399999999999,417250.0,0.0,1606,1452,False,2009,98125
21356,3.5,5,3.0,10,-1,47.6313,-122.37,490000.0,,4460,2975,False,2015,98119
21357,3.25,4,2.0,7,3,47.1937,-121.977,325000.0,,2800,5291,False,2011,98022
21358,3.5,5,2.0,9,5,47.5618,-122.36200000000001,705000.0,840.0,3250,4800,False,2010,98106
21359,3.5,6,2.0,10,1,47.5297,-122.155,1170000.0,1050.0,4310,7760,False,2013,98059
21361,1.5,2,2.0,8,5,47.5758,-122.309,403000.0,160.0,1240,1101,False,2009,98144
21363,2.5,3,2.0,8,4,47.5436,-122.369,391000.0,0.0,1800,1120,False,2011,98126
21364,2.5,4,2.0,8,0,47.4786,-122.12200000000001,542525.0,0.0,2650,5600,False,2014,98059
21366,2.75,4,2.0,8,2,47.4838,-121.76899999999999,499990.0,0.0,2620,7001,False,2012,98045
21367,3.25,4,2.0,10,3,47.5873,-122.196,1770000.0,0.0,3980,10249,False,2011,98004
21369,2.5,4,2.0,8,1,47.5108,-122.363,392000.0,0.0,2130,4028,True,2014,98146
21371,1.75,3,2.0,8,1,47.5171,-122.34700000000001,274800.0,0.0,1410,1988,True,2014,98106
21375,2.5,3,2.0,7,3,47.2606,-122.25399999999999,269950.0,0.0,2244,4079,False,2012,98001
21376,2.5,3,2.0,8,5,47.3733,-122.162,358000.0,0.0,2026,7611,False,2010,98042
21377,2.5,3,2.0,8,2,47.5016,-122.34100000000001,350000.0,0.0,1730,4086,True,2013,98146
21379,2.5,3,3.0,9,5,47.6276,-122.359,779000.0,0.0,1580,1487,False,2009,98119
21383,3.5,4,2.0,9,2,47.5522,-122.001,775000.0,650.0,3060,4573,False,2012,98029
21384,2.5,3,2.0,7,2,47.3682,-122.117,317750.0,0.0,1980,4500,False,2012,98042
21385,1.0,2,2.0,8,4,47.6381,-122.375,438000.0,0.0,980,1179,False,2010,98119
21387,3.25,4,2.0,10,3,47.5313,-122.07600000000001,830000.0,850.0,3080,4287,True,2012,98027
21389,2.5,4,2.0,8,4,47.4856,-122.156,460000.0,0.0,2200,6400,False,2010,98059
21391,2.5,3,2.0,8,3,47.2966,-122.353,330000.0,0.0,2238,7209,False,2011,98023
21392,2.5,4,2.0,8,1,47.5164,-122.19,569888.0,0.0,2590,6474,False,2014,98056
21393,2.5,3,2.0,8,0,47.3211,-122.182,353900.0,0.0,2517,3900,False,2014,98092
21396,3.0,5,1.0,7,1,47.486999999999995,-122.32,334950.0,900.0,2230,8642,False,2014,98168
21397,2.75,4,2.0,9,1,47.5923,-122.05799999999999,869950.0,0.0,3140,7928,False,2013,98074
21398,3.5,3,2.0,8,0,47.5699,-122.296,557500.0,680.0,3350,5025,False,2014,98144
21399,2.5,4,2.0,8,0,47.3557,-122.06299999999999,389990.0,0.0,2245,4330,False,2014,98038
21402,2.75,4,2.0,9,4,47.7081,-122.116,750000.0,0.0,2810,5497,False,2011,98052
21403,2.25,2,2.0,10,0,47.6113,-122.314,729999.0,300.0,1630,1686,False,2014,98122
21404,2.5,3,2.0,7,3,47.3697,-122.117,299950.0,0.0,1740,4497,True,2012,98042
21408,3.25,5,2.0,10,3,47.5955,-121.97399999999999,890000.0,0.0,4100,7578,False,2011,98075
21410,3.5,4,2.0,9,0,47.6482,-122.40899999999999,1110000.0,820.0,3660,4760,True,2014,98199
21411,2.5,4,2.0,9,0,47.3413,-122.178,436952.0,0.0,2708,4772,False,2014,98092
21412,2.5,3,2.0,8,3,47.5458,-122.369,365000.0,0.0,1800,2700,True,2011,98126
21414,2.5,3,2.0,8,1,47.73,-122.335,700000.0,0.0,2230,4006,False,2014,98133
21416,3.5,4,2.0,9,0,47.5499,-122.39299999999999,899000.0,710.0,2490,5500,False,2015,98136
21419,2.75,5,2.0,8,0,47.4783,-122.12299999999999,494995.0,0.0,2670,3800,False,2014,98059
21421,2.5,3,2.0,7,3,47.5158,-121.874,530000.0,0.0,1970,6295,False,2011,98065
21423,2.5,3,2.0,9,0,47.5573,-122.287,639000.0,400.0,2010,3300,True,2014,98118
21425,2.5,4,3.0,10,1,47.5818,-121.99600000000001,914500.0,0.0,3950,10856,False,2013,98075
21426,2.0,3,1.0,8,5,47.7106,-122.02,580000.0,0.0,1870,5300,False,2009,98053
21429,2.75,4,2.0,9,0,47.3559,-122.022,531155.0,0.0,2810,5046,False,2014,98038
21431,2.5,3,2.0,7,5,47.5158,-121.87299999999999,425000.0,0.0,1950,5689,False,2009,98065
21433,2.5,4,2.0,9,1,47.6959,-122.36399999999999,650000.0,0.0,2210,4861,False,2013,98117
21435,1.75,3,1.0,6,1,47.383,-122.09700000000001,239950.0,0.0,1600,4888,True,2014,98042
21436,2.5,3,2.0,8,4,47.5302,-122.36200000000001,315000.0,330.0,1480,1590,False,2010,98106
21441,3.0,3,2.5,8,0,47.5446,-122.016,669950.0,380.0,2330,1944,False,2014,98027
21447,2.5,4,2.0,7,1,47.358999999999995,-122.081,337500.0,,2330,4907,False,2013,98042
21451,3.5,5,2.0,11,0,47.5964,-122.20100000000001,1990000.0,780.0,5230,8960,False,2014,98004
21457,2.75,4,2.0,10,0,47.6322,-122.209,1750000.0,0.0,3560,8975,False,2014,98004
21458,2.5,5,2.0,8,0,47.5167,-122.34700000000001,359800.0,0.0,2170,2752,False,2014,98106
21459,2.5,3,2.0,7,5,47.4876,-122.15299999999999,330000.0,0.0,1520,3003,False,2009,98059
21462,2.75,3,2.0,9,1,47.519,-121.87799999999999,599832.0,550.0,3230,5200,False,2014,98065
21463,3.0,5,2.0,8,1,47.3052,-122.27600000000001,312891.0,0.0,2300,8214,False,2013,98001
21465,2.5,3,3.0,9,1,47.5532,-122.28200000000001,495000.0,0.0,1750,1548,False,2013,98118
21466,2.75,5,2.0,9,1,47.5305,-122.184,819995.0,0.0,3030,10335,False,2013,98056
21470,4.0,4,2.0,10,1,47.5885,-121.939,1460000.0,0.0,4620,130208,False,2014,98024
21471,2.75,4,2.0,8,2,47.4863,-122.14299999999999,579000.0,0.0,3220,9825,False,2012,98059
21472,2.75,5,2.0,9,0,47.5933,-122.06,890776.0,0.0,3170,8093,False,2014,98075
21474,1.75,3,1.0,10,5,47.4593,-122.134,529000.0,0.0,2340,7724,False,2010,98058
21478,4.5,3,2.0,10,1,47.6735,-122.05799999999999,915000.0,730.0,3850,62726,False,2013,98053
21482,1.75,3,3.0,8,0,47.6536,-122.354,610000.0,0.0,1630,1500,False,2014,98103
21483,3.5,5,2.0,9,2,47.7077,-122.12,850000.0,1060.0,4200,5400,True,2012,98052
21485,4.25,5,2.0,10,0,47.5974,-122.01299999999999,1150000.0,0.0,4010,8252,True,2015,98075
21486,2.5,3,2.5,8,3,47.6515,-122.384,453000.0,180.0,1510,1618,False,2011,98199
21487,3.5,4,2.0,8,4,47.5403,-122.02799999999999,735000.0,610.0,2340,2810,False,2011,98027
21490,6.5,5,2.0,12,4,47.5371,-121.98200000000001,2240000.0,850.0,7270,130017,False,2010,98027
21493,2.5,2,2.0,9,3,47.5779,-122.40899999999999,600000.0,300.0,1830,1988,False,2011,98116
21497,2.5,4,2.0,8,5,47.4959,-122.15,505000.0,0.0,2790,5602,False,2009,98059
21499,2.5,4,2.0,9,0,47.7046,-122.12299999999999,942990.0,0.0,3570,6218,False,2014,98052
21500,2.25,3,3.0,8,5,47.6697,-122.37200000000001,440000.0,0.0,1230,1097,False,2009,98107
21504,4.0,4,2.0,10,2,47.6575,-122.006,1410000.0,640.0,4920,50621,False,2012,98053
21506,3.0,6,2.0,7,1,47.5173,-122.286,462500.0,0.0,2390,4000,False,2014,98118
21507,2.75,4,2.0,9,4,47.4828,-122.133,579950.0,0.0,2460,8643,False,2011,98059
21509,3.5,4,2.0,11,0,47.6258,-122.005,1450000.0,0.0,4300,108865,False,2014,98074
21510,2.25,3,2.0,7,3,47.3589,-122.083,290000.0,0.0,1610,3764,False,2012,98042
21514,3.75,4,1.0,11,2,47.62,-122.20700000000001,3000000.0,910.0,5090,14823,False,2013,98004
21516,4.0,4,2.0,11,1,47.5914,-122.027,1330000.0,0.0,4420,16526,False,2013,98075
21518,1.75,3,3.0,8,0,47.6636,-122.319,599000.0,0.0,1650,1180,False,2014,98105
21519,2.5,4,2.0,7,4,47.2815,-122.35600000000001,332000.0,,2380,5737,False,2010,98023
21520,2.25,2,2.0,7,5,47.5321,-122.073,336750.0,0.0,1170,1011,False,2009,98027
21521,2.5,4,2.0,8,1,47.385,-122.189,370000.0,0.0,2531,6843,False,2013,98030
21524,3.5,5,2.0,10,1,47.5382,-122.111,1880000.0,1490.0,4410,13000,False,2014,98006
21526,3.25,4,2.0,9,1,47.5459,-122.37700000000001,715000.0,0.0,2630,7770,False,2014,98126
